class,x_center,y_center,width,height,tile
0,-59.221003713777286,-62.308524836068166,30,30,NaN
0,-59.22099903668046,-62.30852700437673,30,30,NaN
0,-59.22098243021859,-62.308530108275946,30,30,NaN
0,-59.220976618288304,-62.30853213652362,30,30,NaN
0,-59.220968061818105,-62.30854142800979,30,30,NaN
0,-59.22096304597137,-62.3085425253904,30,30,NaN
0,-59.220947103804995,-62.30854300595303,30,30,NaN
0,-59.220940966329195,-62.308544082719585,30,30,NaN
0,-59.22093098378059,-62.30855005581579,30,30,NaN
0,-59.220929674221836,-62.3085529310122,30,30,NaN
0,-59.22093026128818,-62.308560148423496,30,30,NaN
0,-59.22092813162384,-62.30856266568166,30,30,NaN
0,-59.22090959260512,-62.30856598406655,30,30,NaN
0,-59.22090388829167,-62.308569966127905,30,30,NaN
0,-59.220904689393286,-62.3085729517133,30,30,NaN
0,-59.220914327254086,-62.308579124318705,30,30,NaN
0,-59.220916722996975,-62.30858191230878,30,30,NaN
0,-59.220916722996975,-62.30858722172103,30,30,NaN
0,-59.22092106324095,-62.30858971644287,30,30,NaN
0,-59.22093817486947,-62.3085930209014,30,30,NaN
0,-59.220943818485885,-62.30859518583757,30,30,NaN
0,-59.22094952279938,-62.30860182259973,30,30,NaN
0,-59.22096520966142,-62.30860978671239,30,30,NaN
0,-59.220966971367716,-62.30861280172181,30,30,NaN
0,-59.22096779881411,-62.30862078636288,30,30,NaN
0,-59.22097091397487,-62.30862306022882,30,30,NaN
0,-59.2209756104694,-62.30862318552835,30,30,NaN
0,-59.22098945299358,-62.30862173287744,30,30,NaN
0,-59.22101652594942,-62.30862204454315,30,30,NaN
0,-59.221027330079274,-62.3086232049573,30,30,NaN
0,-59.22103651357964,-62.30862505125578,30,30,NaN
0,-59.221045070049826,-62.3086277059582,30,30,NaN
0,-59.22105485449314,-62.30862851425054,30,30,NaN
0,-59.221062182990266,-62.3086277059582,30,30,NaN
0,-59.22106413201714,-62.308626091708206,30,30,NaN
0,-59.22106646122536,-62.30861907817451,30,30,NaN
0,-59.22107359161721,-62.30861509611968,30,30,NaN
0,-59.22108500024409,-62.30861310509206,30,30,NaN
0,-59.22108886865785,-62.30861134210691,30,30,NaN
0,-59.22109547720229,-62.30860577841092,30,30,NaN
0,-59.22109926102773,-62.3086038136281,30,30,NaN
0,-59.22110473670572,-62.30860265512128,30,30,NaN
0,-59.22112493043836,-62.308600495247404,30,30,NaN
0,-59.2211331746963,-62.30859806090178,30,30,NaN
0,-59.221137765143645,-62.30859584951385,30,30,NaN
0,-59.221139404711394,-62.30859319088347,30,30,NaN
0,-59.22113919122199,-62.308584567015004,30,30,NaN
0,-59.22115120488955,-62.3085762969447,30,30,NaN
0,-59.22115345200562,-62.30857328451194,30,30,NaN
0,-59.22115345200562,-62.30857062980475,30,30,NaN
0,-59.22115203244387,-62.30856951314322,30,30,NaN
0,-59.22114883023225,-62.30856915072359,30,30,NaN
0,-59.22112849982712,-62.308571120917286,30,30,NaN
0,-59.22112065220327,-62.30857062980475,30,30,NaN
0,-59.22111352181141,-62.30856797509729,30,30,NaN
0,-59.221109419900735,-62.308564930119374,30,30,NaN
0,-59.221107362791386,-62.30856079291156,30,30,NaN
0,-59.22110924357632,-62.30854872846122,30,30,NaN
0,-59.2211143484563,-62.30854012776401,30,30,NaN
0,-59.22112207828161,-62.30853412755661,30,30,NaN
0,-59.22113052162053,-62.308531830084924,30,30,NaN
0,-59.22115445552089,-62.30852924180766,30,30,NaN
0,-59.22116200847588,-62.30852682710167,30,30,NaN
0,-59.22116723104908,-62.30852344021358,30,30,NaN
0,-59.22116913886766,-62.30852085400082,30,30,NaN
0,-59.221166286710975,-62.30851554457687,30,30,NaN
0,-59.22116819601456,-62.308514765706065,30,30,NaN
0,-59.22117230635908,-62.308514503847235,30,30,NaN
0,-59.22118625180804,-62.30851554457687,30,30,NaN
0,-59.2211984650945,-62.308517851338415,30,30,NaN
0,-59.221204790826825,-62.30852085400082,30,30,NaN
0,-59.221206216905166,-62.308526163423835,30,30,NaN
0,-59.22121063345887,-62.30852677653155,30,30,NaN
0,-59.22122047768887,-62.308526163423835,30,30,NaN
0,-59.22123258767448,-62.30852441031085,30,30,NaN
0,-59.22124478565109,-62.30852089990852,30,30,NaN
0,-59.22125470712992,-62.30851632213142,30,30,NaN
0,-59.22126040788306,-62.30851156250825,30,30,NaN
0,-59.221260203317776,-62.30850757249415,30,30,NaN
0,-59.2212527230991,-62.30849694525906,30,30,NaN
0,-59.22125280938844,-62.30849466202348,30,30,NaN
0,-59.22125470356963,-62.30849297951454,30,30,NaN
0,-59.221266112196574,-62.308489661121584,30,30,NaN
0,-59.22126791775806,-62.30848622324663,30,30,NaN
0,-59.22126186661563,-62.30847688563858,30,30,NaN
0,-59.221261833961414,-62.30847306915131,30,30,NaN
0,-59.22127039043166,-62.30846576868151,30,30,NaN
0,-59.22126914208166,-62.30845941558513,30,30,NaN
0,-59.22127039043166,-62.308457804530576,30,30,NaN
0,-59.221281799058545,-62.30845714085125,30,30,NaN
0,-59.22128912849042,-62.308453959503396,30,30,NaN
0,-59.221291781607135,-62.308450504057035,30,30,NaN
0,-59.221277520823456,-62.30844652197982,30,30,NaN
0,-59.221277520823456,-62.30844187622237,30,30,NaN
0,-59.22128019071301,-62.30844031910073,30,30,NaN
0,-59.22129320768549,-62.308436566784444,30,30,NaN
0,-59.22129453675053,-62.308434316659394,30,30,NaN
0,-59.22129463376382,-62.308425947905725,30,30,NaN
0,-59.22130461631244,-62.308419311104636,30,30,NaN
0,-59.22130461631244,-62.308415992703516,30,30,NaN
0,-59.22130337905117,-62.30841004657005,30,30,NaN
0,-59.221300338077334,-62.308406701178484,30,30,NaN
0,-59.22128973303742,-62.3084033168424,30,30,NaN
0,-59.22128404202048,-62.30840251845409,30,30,NaN
0,-59.22128037298019,-62.308402719095405,30,30,NaN
0,-59.22127869710791,-62.30840439372152,30,30,NaN
0,-59.221277520823456,-62.308412010621716,30,30,NaN
0,-59.22126896435331,-62.308419311104636,30,30,NaN
0,-59.221261833961414,-62.308422629505344,30,30,NaN
0,-59.22125470356963,-62.308422629505344,30,30,NaN
0,-59.22125284368853,-62.3084205136962,30,30,NaN
0,-59.22125470356963,-62.30841532902326,30,30,NaN
0,-59.221264686118154,-62.308406701178484,30,30,NaN
0,-59.22126889933282,-62.308400934388075,30,30,NaN
0,-59.22126896435331,-62.30839740965056,30,30,NaN
0,-59.221266022392086,-62.30839491256095,30,30,NaN
0,-59.221258981804716,-62.30839143652392,30,30,NaN
0,-59.22125225754843,-62.308389286097324,30,30,NaN
0,-59.22123369787247,-62.30838561795113,30,30,NaN
0,-59.22122760808065,-62.30838280867228,30,30,NaN
0,-59.221224755923956,-62.30837285345575,30,30,NaN
0,-59.22121905161046,-62.30836953504949,30,30,NaN
0,-59.221212340931686,-62.308368734699215,30,30,NaN
0,-59.221200512591736,-62.30836953504949,30,30,NaN
0,-59.221185704625526,-62.30837324896715,30,30,NaN
0,-59.221180547494605,-62.30837351713694,30,30,NaN
0,-59.221170564946064,-62.30836953504949,30,30,NaN
0,-59.22116485346389,-62.30836899009202,30,30,NaN
0,-59.221146321613844,-62.30836953504949,30,30,NaN
0,-59.22113037155093,-62.30836692362361,30,30,NaN
0,-59.22112585864042,-62.308365351860985,30,30,NaN
0,-59.22112350435995,-62.30836356191732,30,30,NaN
0,-59.22112350435995,-62.30835825246551,30,30,NaN
0,-59.22112664931356,-62.30835612489235,30,30,NaN
0,-59.221133486908556,-62.30835360669441,30,30,NaN
0,-59.22114131082158,-62.30835225927504,30,30,NaN
0,-59.22116106235699,-62.30835162304321,30,30,NaN
0,-59.2211677127893,-62.30835028828603,30,30,NaN
0,-59.22117769533784,-62.30834497883187,30,30,NaN
0,-59.221179767852156,-62.30834162078209,30,30,NaN
0,-59.221179174070855,-62.30833320536559,30,30,NaN
0,-59.221180547494605,-62.308329714145884,30,30,NaN
0,-59.22118418054714,-62.30832558178495,30,30,NaN
0,-59.221187677886455,-62.30832374100581,30,30,NaN
0,-59.22119908651338,-62.308323077323486,30,30,NaN
0,-59.22121192121868,-62.308326395734895,30,30,NaN
0,-59.22123000039791,-62.30832861266551,30,30,NaN
0,-59.221236311753934,-62.30832856045856,30,30,NaN
0,-59.221240442785934,-62.30832772309934,30,30,NaN
0,-59.22124229624332,-62.30832546055438,30,30,NaN
0,-59.22124266219957,-62.30831819497016,30,30,NaN
0,-59.22124472102109,-62.308316440499624,30,30,NaN
0,-59.22124941665196,-62.30831633912474,30,30,NaN
0,-59.221264686118154,-62.308318431546944,30,30,NaN
0,-59.22129748592059,-62.308316440499624,30,30,NaN
0,-59.22131213292429,-62.308317860162504,30,30,NaN
0,-59.22131745101771,-62.3083177678645,30,30,NaN
0,-59.2213263439265,-62.30831443927075,30,30,NaN
0,-59.22133456395808,-62.308307148943726,30,30,NaN
0,-59.22133741611484,-62.30829387528745,30,30,NaN
0,-59.221348824741725,-62.30828126530855,30,30,NaN
0,-59.22135167689848,-62.30826799164082,30,30,NaN
0,-59.22135789339467,-62.30826148090217,30,30,NaN
0,-59.22136593768216,-62.30825670901863,30,30,NaN
0,-59.2213759202307,-62.30825339059951,30,30,NaN
0,-59.221393717789724,-62.30824965401236,30,30,NaN
0,-59.221412233893005,-62.308247815072015,30,30,NaN
0,-59.221428031989944,-62.30824819720467,30,30,NaN
0,-59.22144009375714,-62.308250735863986,30,30,NaN
0,-59.22144865022732,-62.308254717967216,30,30,NaN
0,-59.221462590595316,-62.30825850715644,30,30,NaN
0,-59.22149787334293,-62.308263649262216,30,30,NaN
0,-59.22150997159707,-62.30826732795727,30,30,NaN
0,-59.22152280630236,-62.30827462847542,30,30,NaN
0,-59.221535066161294,-62.30827722478916,30,30,NaN
0,-59.221538493164395,-62.30827861057547,30,30,NaN
0,-59.22154134532115,-62.30828392004139,30,30,NaN
0,-59.221549901791334,-62.308288565823304,30,30,NaN
0,-59.221561310418274,-62.30829122055549,30,30,NaN
0,-59.22157842335866,-62.30828989318942,30,30,NaN
0,-59.22158779300631,-62.30829023820394,30,30,NaN
0,-59.22159268414229,-62.30829122055549,30,30,NaN
0,-59.22159379146461,-62.30829299640817,30,30,NaN
0,-59.22159246800687,-62.30829852094705,30,30,NaN
0,-59.22159411022069,-62.308299848433506,30,30,NaN
0,-59.22160124061247,-62.308299848433506,30,30,NaN
0,-59.22160409276923,-62.30830250316471,30,30,NaN
0,-59.22160767700062,-62.30831078608427,30,30,NaN
0,-59.221606767332396,-62.30831434652877,30,30,NaN
0,-59.22160409276923,-62.30831710418206,30,30,NaN
0,-59.22159411022069,-62.308321086276486,30,30,NaN
0,-59.22159411022069,-62.30832506837037,30,30,NaN
0,-59.22159725421386,-62.308325960166975,30,30,NaN
0,-59.221608931953334,-62.3083258593239,30,30,NaN
0,-59.22161264923942,-62.308326395734895,30,30,NaN
0,-59.22161413000861,-62.308328683054405,30,30,NaN
0,-59.221612327031394,-62.30833583615119,30,30,NaN
0,-59.22161407531776,-62.30833767833086,30,30,NaN
0,-59.22161919765464,-62.308338368473365,30,30,NaN
0,-59.22162833610146,-62.30833834201283,30,30,NaN
0,-59.22164861245665,-62.30833439748096,30,30,NaN
0,-59.221652579433616,-62.30833435992071,30,30,NaN
0,-59.221652841382614,-62.30833647694213,30,30,NaN
0,-59.22164763343136,-62.308344379745364,30,30,NaN
0,-59.221648301198584,-62.30834630619552,30,30,NaN
0,-59.22165682913278,-62.30834645233806,30,30,NaN
0,-59.22166969237407,-62.308344315150016,30,30,NaN
0,-59.22167641465278,-62.308342133852115,30,30,NaN
0,-59.221681101000954,-62.30833966937674,30,30,NaN
0,-59.22168537923605,-62.308333032556554,30,30,NaN
0,-59.2216892961095,-62.3083309031784,30,30,NaN
0,-59.221700726653566,-62.308327042094035,30,30,NaN
0,-59.22170391825483,-62.30832506837037,30,30,NaN
0,-59.22170663295711,-62.30831980683591,30,30,NaN
0,-59.22170534433318,-62.30831511313467,30,30,NaN
0,-59.221701066098085,-62.30831179472202,30,30,NaN
0,-59.221691083549544,-62.30831046735686,30,30,NaN
0,-59.221686805314455,-62.3083038305302,30,30,NaN
0,-59.22168412519029,-62.30830286083468,30,30,NaN
0,-59.22168000558993,-62.30830259730543,30,30,NaN
0,-59.22165545758326,-62.30830528090184,30,30,NaN
0,-59.22165039837207,-62.30830525651767,30,30,NaN
0,-59.22164687512018,-62.30830449421296,30,30,NaN
0,-59.221639914496606,-62.3082969296201,30,30,NaN
0,-59.22163689257164,-62.30829520265335,30,30,NaN
0,-59.22163211737113,-62.30829468603019,30,30,NaN
0,-59.22161934601287,-62.308295158081094,30,30,NaN
0,-59.22161550139618,-62.30829453897042,30,30,NaN
0,-59.22161371717901,-62.30829286610826,30,30,NaN
0,-59.221612805741145,-62.308287235611715,30,30,NaN
0,-59.22161122316101,-62.30828524740773,30,30,NaN
0,-59.221605269277276,-62.308283995899835,30,30,NaN
0,-59.221587235684886,-62.308283734427704,30,30,NaN
0,-59.22158270159375,-62.308282592675,30,30,NaN
0,-59.22158159122612,-62.30828038338247,30,30,NaN
0,-59.22158282491743,-62.30827395204063,30,30,NaN
0,-59.22158127551534,-62.30827197374177,30,30,NaN
0,-59.22156416257498,-62.30826998269136,30,30,NaN
0,-59.22155418002644,-62.30826400953936,30,30,NaN
0,-59.221539919242794,-62.30826002743734,30,30,NaN
0,-59.22152565845911,-62.30825936375363,30,30,NaN
0,-59.22151826067307,-62.30825780052496,30,30,NaN
0,-59.221497136891784,-62.308250735863986,30,30,NaN
0,-59.22148145002974,-62.30824874481217,30,30,NaN
0,-59.22147087839377,-62.308245405276914,30,30,NaN
0,-59.221464337089365,-62.30824144428771,30,30,NaN
0,-59.221461484932675,-62.30823613481427,30,30,NaN
0,-59.22145007630573,-62.308232816392916,30,30,NaN
0,-59.22143487370761,-62.30823006610334,30,30,NaN
0,-59.22141765268268,-62.30822864890812,30,30,NaN
0,-59.22139980305552,-62.308228680443,30,30,NaN
0,-59.22138305062255,-62.30823016165552,30,30,NaN
0,-59.22136577291415,-62.30823317467707,30,30,NaN
0,-59.22135452905524,-62.30823679849852,30,30,NaN
0,-59.2213445465067,-62.30824343534002,30,30,NaN
0,-59.22133890011666,-62.30824439604222,30,30,NaN
0,-59.22133157557267,-62.30824460461914,30,30,NaN
0,-59.22132430375941,-62.30824401748632,30,30,NaN
0,-59.221318877096046,-62.30824277165595,30,30,NaN
0,-59.22131583333249,-62.30824089304645,30,30,NaN
0,-59.22131032062586,-62.30823480744579,30,30,NaN
0,-59.221302481398965,-62.30823094693088,30,30,NaN
0,-59.2212803110588,-62.308223767769526,30,30,NaN
0,-59.22127324258836,-62.30821954270372,30,30,NaN
0,-59.221269477155104,-62.308215654328535,30,30,NaN
0,-59.22126896435331,-62.308213569541685,30,30,NaN
0,-59.22127154503512,-62.308212496168316,30,30,NaN
0,-59.221283549740036,-62.30821135124741,30,30,NaN
0,-59.22128750337205,-62.308210251117806,30,30,NaN
0,-59.221290355528794,-62.30820295058399,30,30,NaN
0,-59.22129675673546,-62.30819684378685,30,30,NaN
0,-59.22130461631244,-62.308192995307735,30,30,NaN
0,-59.221310788909356,-62.30819209862454,30,30,NaN
0,-59.22132761579709,-62.30819233112385,30,30,NaN
0,-59.22133456395808,-62.30819166793731,30,30,NaN
0,-59.22134739866338,-62.308187685825715,30,30,NaN
0,-59.22135246619158,-62.30818328638982,30,30,NaN
0,-59.221355116768144,-62.308171117032735,30,30,NaN
0,-59.22135880729033,-62.30816644788823,30,30,NaN
0,-59.22137370109816,-62.30816037577633,30,30,NaN
0,-59.221377346309104,-62.30815781997184,30,30,NaN
0,-59.22137855196501,-62.3081538366809,30,30,NaN
0,-59.221377346309104,-62.30814919205295,30,30,NaN
0,-59.22137458669245,-62.308146069246874,30,30,NaN
0,-59.22136960191771,-62.30814291292614,30,30,NaN
0,-59.221353102976884,-62.3081365820132,30,30,NaN
0,-59.22134457304919,-62.30813408401115,30,30,NaN
0,-59.221338842193184,-62.308133263580814,30,30,NaN
0,-59.22132740164434,-62.308135532004925,30,30,NaN
0,-59.22132458140957,-62.30813525464029,30,30,NaN
0,-59.2212919717509,-62.3085629975199,30,30,NaN
0,-59.2212902102142,-62.30856417350156,30,30,NaN
0,-59.22129052647053,-62.30856583561696,30,30,NaN
0,-59.22130270914124,-62.30857534966884,30,30,NaN
0,-59.22130405449015,-62.30857758153304,30,30,NaN
0,-59.22130338037785,-62.30857936821485,30,30,NaN
0,-59.22129957750219,-62.308582022921286,30,30,NaN
0,-59.22128626743745,-62.308582465372346,30,30,NaN
0,-59.22128056312402,-62.30858467762749,30,30,NaN
0,-59.221279528425306,-62.308586617760994,30,30,NaN
0,-59.221280899897714,-62.30859169882714,30,30,NaN
0,-59.221279612405056,-62.30859308419562,30,30,NaN
0,-59.22126915449707,-62.3085939690974,30,30,NaN
0,-59.22126630234032,-62.308597508704246,30,30,NaN
0,-59.22127295737273,-62.308600163409054,30,30,NaN
0,-59.22128151384292,-62.30860060585983,30,30,NaN
0,-59.221285316718564,-62.308603260564404,30,30,NaN
0,-59.22129140422077,-62.30860436142492,30,30,NaN
0,-59.22129862678328,-62.30860414546589,30,30,NaN
0,-59.22130113276196,-62.30860291763671,30,30,NaN
0,-59.22130439901957,-62.30859745938954,30,30,NaN
0,-59.221307183253494,-62.30859573890088,30,30,NaN
0,-59.22131859188041,-62.30859485399914,30,30,NaN
0,-59.2213215296386,-62.30859039500595,30,30,NaN
0,-59.22132334547497,-62.30858954458829,30,30,NaN
0,-59.221327148350625,-62.30858954458829,30,30,NaN
0,-59.22133095122626,-62.3085873323335,30,30,NaN
0,-59.2213336139151,-62.30858312235342,30,30,NaN
0,-59.221332852664055,-62.308575386154736,30,30,NaN
0,-59.221331901945156,-62.30857051919167,30,30,NaN
0,-59.22132838412147,-62.308569027181996,30,30,NaN
0,-59.22132239475607,-62.30856786448422,30,30,NaN
0,-59.221310986129126,-62.30856786448422,30,30,NaN
0,-59.221308133972364,-62.3085621126172,30,30,NaN
0,-59.221303664909186,-62.308561456612644,30,30,NaN
0,-59.221297676064395,-62.30856167016585,30,30,NaN
0,-59.2212919717509,-62.3085629975199,30,30,NaN
0,-59.22134212217346,-62.307930340741706,30,30,NaN
0,-59.22134972792475,-62.30793166812368,30,30,NaN
0,-59.22136127965081,-62.30793249537112,30,30,NaN
0,-59.22136874230292,-62.30793166812368,30,30,NaN
0,-59.22137634805421,-62.3079263585954,30,30,NaN
0,-59.221383953805514,-62.307925916134685,30,30,NaN
0,-59.221392663157786,-62.30792718951801,30,30,NaN
0,-59.2213991653081,-62.30792989828104,30,30,NaN
0,-59.221401066745884,-62.30793166812368,30,30,NaN
0,-59.22140533182857,-62.30793233393371,30,30,NaN
0,-59.22141247537283,-62.30793166812368,30,30,NaN
0,-59.22141627824849,-62.307930783202366,30,30,NaN
0,-59.22141872051989,-62.30792909843453,30,30,NaN
0,-59.221421982561914,-62.307922376448566,30,30,NaN
0,-59.22143351751161,-62.30791883953478,30,30,NaN
0,-59.221438923146025,-62.307918330977685,30,30,NaN
0,-59.221442898377944,-62.307918836762035,30,30,NaN
0,-59.22144765197249,-62.307921491526955,30,30,NaN
0,-59.22146085871197,-62.30792336701087,30,30,NaN
0,-59.221463814193974,-62.30792458875243,30,30,NaN
0,-59.221464764912874,-62.307927243516865,30,30,NaN
0,-59.22146810389467,-62.30792950151436,30,30,NaN
0,-59.22147332138306,-62.30793122566303,30,30,NaN
0,-59.22147844713919,-62.30793090753783,30,30,NaN
0,-59.221491063374316,-62.30792714517953,30,30,NaN
0,-59.22149518791805,-62.307927243516865,30,30,NaN
0,-59.2214999415126,-62.307930783202366,30,30,NaN
0,-59.221506437749035,-62.30793166531136,30,30,NaN
0,-59.22151230085844,-62.30793122566303,30,30,NaN
0,-59.221512457082426,-62.30792867506061,30,30,NaN
0,-59.22150849798278,-62.30792458875243,30,30,NaN
0,-59.22150279366936,-62.30792193398776,30,30,NaN
0,-59.22150279366936,-62.307919279222865,30,30,NaN
0,-59.22149518791805,-62.307916181996895,30,30,NaN
0,-59.22149233576131,-62.30790866016097,30,30,NaN
0,-59.221477124258705,-62.30790777523895,30,30,NaN
0,-59.22147332138306,-62.30790158078426,30,30,NaN
0,-59.221466666350736,-62.30789715617297,30,30,NaN
0,-59.221461912756176,-62.30789582878946,30,30,NaN
0,-59.22145715714272,-62.30789540561293,30,30,NaN
0,-59.221441947659045,-62.30789582878946,30,30,NaN
0,-59.22142768687536,-62.307892731561026,30,30,NaN
0,-59.22140867249718,-62.30789140417733,30,30,NaN
0,-59.2213991653081,-62.30788919187102,30,30,NaN
0,-59.22139536243246,-62.307886537103236,30,30,NaN
0,-59.22138932188101,-62.307885825609375,30,30,NaN
0,-59.221383953805514,-62.307886537103236,30,30,NaN
0,-59.221382052367716,-62.3078905192548,30,30,NaN
0,-59.2213795872337,-62.30789063504328,30,30,NaN
0,-59.22136779158402,-62.307888306948435,30,30,NaN
0,-59.22135923511384,-62.3078905192548,30,30,NaN
0,-59.22135755146517,-62.307893020562126,30,30,NaN
0,-59.22135828439494,-62.30789627125066,30,30,NaN
0,-59.221362087270585,-62.30789936847869,30,30,NaN
0,-59.221367555487696,-62.30790034676963,30,30,NaN
0,-59.22138331768787,-62.30789995885222,30,30,NaN
0,-59.221386805962254,-62.30790113832315,30,30,NaN
0,-59.221386805962254,-62.30790467801178,30,30,NaN
0,-59.221383906548,-62.307906044941845,30,30,NaN
0,-59.22137159445967,-62.307908217699975,30,30,NaN
0,-59.22136493942726,-62.3079113149268,30,30,NaN
0,-59.22136398870836,-62.307919279222865,30,30,NaN
0,-59.221359352415966,-62.30792205544192,30,30,NaN
0,-59.221351629362545,-62.30792458875243,30,30,NaN
0,-59.22134022073567,-62.3079263585954,30,30,NaN
0,-59.221339270016706,-62.307929455820364,30,30,NaN
0,-59.22134212217346,-62.307930340741706,30,30,NaN
0,-59.21499572881056,-62.30986867893009,30,30,NaN
0,-59.215004646741825,-62.30986684151511,30,30,NaN
0,-59.21501236639149,-62.30986701980979,30,30,NaN
0,-59.21501949678332,-62.30987199717042,30,30,NaN
0,-59.2150260648373,-62.309873480397094,30,30,NaN
0,-59.21503514206566,-62.30987402972968,30,30,NaN
0,-59.21504375068651,-62.30987348325035,30,30,NaN
0,-59.21504920674923,-62.30987199717042,30,30,NaN
0,-59.21505289914727,-62.309867816435904,30,30,NaN
0,-59.215052771945196,-62.309863148528734,30,30,NaN
0,-59.21504920674923,-62.30985983028741,30,30,NaN
0,-59.215045138747186,-62.309858730171634,30,30,NaN
0,-59.21503920683188,-62.30985832620146,30,30,NaN
0,-59.2150332154038,-62.309858730538224,30,30,NaN
0,-59.21502900397243,-62.30985983028741,30,30,NaN
0,-59.215025438776465,-62.30986259548853,30,30,NaN
0,-59.21501949678332,-62.309863148528734,30,30,NaN
0,-59.215017270792615,-62.3098623744938,30,30,NaN
0,-59.21501236639149,-62.30985817116663,30,30,NaN
0,-59.21499810560778,-62.30985706508606,30,30,NaN
0,-59.21499745059316,-62.30985508172679,30,30,NaN
0,-59.215002364498105,-62.309848582363266,30,30,NaN
0,-59.21500167080375,-62.30984655731854,30,30,NaN
0,-59.21499335201324,-62.30984379211593,30,30,NaN
0,-59.214987492201644,-62.309843334020464,30,30,NaN
0,-59.214983844824154,-62.30984379211593,30,30,NaN
0,-59.21498146802686,-62.30984711035902,30,30,NaN
0,-59.21497756069694,-62.309847745945106,30,30,NaN
0,-59.21496392540774,-62.30984616444638,30,30,NaN
0,-59.214960076851376,-62.30984655731854,30,30,NaN
0,-59.214960076851376,-62.30985374684407,30,30,NaN
0,-59.2149562795166,-62.30985470225253,30,30,NaN
0,-59.214943426608926,-62.30985478848827,30,30,NaN
0,-59.214938685675904,-62.30985540596511,30,30,NaN
0,-59.214935127924065,-62.30985724543682,30,30,NaN
0,-59.21492940571379,-62.30986368302609,30,30,NaN
0,-59.21492561329093,-62.30986591372955,30,30,NaN
0,-59.21490797763162,-62.30986733590569,30,30,NaN
0,-59.21490422211544,-62.30986867893009,30,30,NaN
0,-59.21490422211544,-62.309873103250446,30,30,NaN
0,-59.214909433336814,-62.309876326070565,30,30,NaN
0,-59.214920859696306,-62.309879186689855,30,30,NaN
0,-59.214937497277305,-62.30988029276964,30,30,NaN
0,-59.21494022663059,-62.30988225554663,30,30,NaN
0,-59.2149429401835,-62.30988852846606,30,30,NaN
0,-59.214945816067754,-62.309890247485654,30,30,NaN
0,-59.21495413485818,-62.30989135356499,30,30,NaN
0,-59.214957700054136,-62.30988914140625,30,30,NaN
0,-59.21495840845854,-62.30988628330439,30,30,NaN
0,-59.21495473872003,-62.30987921012764,30,30,NaN
0,-59.2149565116555,-62.30987752757016,30,30,NaN
0,-59.214966018844585,-62.30987752757016,30,30,NaN
0,-59.21497196083778,-62.3098747623704,30,30,NaN
0,-59.2149885984187,-62.309874209330424,30,30,NaN
0,-59.21499572881056,-62.30986867893009,30,30,NaN
0,-59.214513238963484,-62.30997928674302,30,30,NaN
0,-59.21452327893689,-62.30998310974392,30,30,NaN
0,-59.21452868814575,-62.30998426408501,30,30,NaN
0,-59.21453819533491,-62.30998426408501,30,30,NaN
0,-59.21453700693626,-62.30997818066691,30,30,NaN
0,-59.214542948929456,-62.30997486243836,30,30,NaN
0,-59.21454368730062,-62.30997286710396,30,30,NaN
0,-59.21454141095878,-62.309967656215825,30,30,NaN
0,-59.2145417605308,-62.30996546078872,30,30,NaN
0,-59.214546514125345,-62.30996158952038,30,30,NaN
0,-59.21454653597725,-62.30995919683078,30,30,NaN
0,-59.2145426627482,-62.30995365974308,30,30,NaN
0,-59.214542948929456,-62.30995163482807,30,30,NaN
0,-59.214550079321235,-62.30994721051928,30,30,NaN
0,-59.214550079321235,-62.30994333924858,30,30,NaN
0,-59.21454532572669,-62.309937808860994,30,30,NaN
0,-59.21453700693626,-62.309934490627946,30,30,NaN
0,-59.214530626637774,-62.309933954275834,30,30,NaN
0,-59.21452155775397,-62.309934490627946,30,30,NaN
0,-59.21450967376758,-62.30993670278335,30,30,NaN
0,-59.214502543375744,-62.30994057405493,30,30,NaN
0,-59.21449896445118,-62.30994403847252,30,30,NaN
0,-59.21449374261977,-62.309953395798765,30,30,NaN
0,-59.21448828259204,-62.30995661217464,30,30,NaN
0,-59.21447613045981,-62.30995865962385,30,30,NaN
0,-59.21446689141657,-62.30995827128997,30,30,NaN
0,-59.214458572626135,-62.309953846982204,30,30,NaN
0,-59.21444906543704,-62.30995274090513,30,30,NaN
0,-59.214434611197305,-62.30995204003676,30,30,NaN
0,-59.21442648586292,-62.309953293943664,30,30,NaN
0,-59.214421732268306,-62.30995605913616,30,30,NaN
0,-59.21442079678609,-62.30995847101964,30,30,NaN
0,-59.214421732268306,-62.30996048344361,30,30,NaN
0,-59.214428862660164,-62.3099626955971,30,30,NaN
0,-59.21443045255793,-62.30996470482546,30,30,NaN
0,-59.214428540520395,-62.30997129300279,30,30,NaN
0,-59.21443005105881,-62.30997375636206,30,30,NaN
0,-59.21443599305201,-62.30997596851459,30,30,NaN
0,-59.21444074664655,-62.30997596851459,30,30,NaN
0,-59.2144455002411,-62.30997320332391,30,30,NaN
0,-59.21444906543704,-62.309970438133,30,30,NaN
0,-59.214448101756744,-62.30996561355736,30,30,NaN
0,-59.21444906543704,-62.309964354712086,30,30,NaN
0,-59.21445381903159,-62.30996324863545,30,30,NaN
0,-59.21445813410544,-62.309963829572666,30,30,NaN
0,-59.214463326220674,-62.30996601382703,30,30,NaN
0,-59.214464933068854,-62.30996816870581,30,30,NaN
0,-59.2144636415499,-62.309974110875565,30,30,NaN
0,-59.21446451461933,-62.30997652155267,30,30,NaN
0,-59.21446807981522,-62.30997928674302,30,30,NaN
